Line,Product Family,Base Polymer,Base Type,Additional Treatment,Width Material Attri,Thickness Material A,Quantity Good,Run Time Hours,Net Quantity Produced,Product Group,Color Group,Sales Quantity in KG,Net Sales Quantity in KG,Gross Sales,Freight Revenue Subtotal,Total Gross Sales Revenue,Sales Discounts,Term (Cash) Discounts,Claims (Returns),Bonus (Rebates),Net Sales I,Sales Price net per KG,Commissions Expense primary,Commissions Expense secondary,Direct Sales Costs,Net Sales II,Material Costs,Subcontracting,Added Value,Packing Material (pallets only),Packaging Overhead Variable,Energy & Supplies Variable,Contribution Margin I - C,Personnel Direct,Personnel Indirect,Maintenance Fix,Other Fixed Overhead,Corporate Allocated Costs Prod,Contribution Margin II - C,Research & Development,Selling exp. (Condition),"General, & Administrative (Condition)",EBITDA before Allocations,Adjusted EBITDA,Total Depreciation,EBIT,Product,Weight Adjusted EBITDA,Rate,Yield,EBITDA per Hr,EBITDA Rank,EBITDA per Hr Rank
K06,Shrink Sleeve,PVC,148/07,T35,951,40,11741.990000000002,9.295555555555557,12561.990000000002,Shrink Sleeve,GC,14985.9,14985.9,41904.27,0.0,41904.27,0.0,0.0,0.0,0.0,41904.27,2.7962464716833826,-917.32,-1047.6,-6301.82,35602.45,27415.73,0.0,14488.54,731.87,54.13,2605.12,4795.6,2945.26,6418.22,1301.32,2408.81,404.99,-8683.0,747.79,1954.91,942.47,-12328.17,-12328.17,1588.42,-13916.59,PVC-148/07-T35-GC,-9659.563246671873,1351.3974420272536,0.9347237181370148,-1326.2434855366964,35,35
K18,Cards Core,PVC,230/58,ZZZ,468,345,10150.0,6.961944444444446,12600.0,Cards Core,WH,19671.0,19671.0,33145.64,0.0,33145.64,0.0,0.0,0.0,0.0,33145.64,1.685000254181282,0.0,0.0,-2905.66,30239.98,21358.55,0.0,11787.09,378.56,52.81,1283.97,7166.09,4472.22,3436.79,1111.92,1577.25,307.36,-3739.45,727.82,3434.16,1237.11,-9138.54,-9138.54,688.6,-9827.14,PVC-230/58-ZZZ-WH,-4715.377001677597,1809.8392052028887,0.8055555555555556,-1312.6419024059371,36,36
K06,Shrink Sleeve,PVC,147/07,T25,310,45,2622.0,1.4275,2622.0,Shrink Sleeve,GC,6053.0,6053.0,16175.48,0.0,16175.48,0.0,0.0,0.0,-261.57,15913.91,2.6290946638030728,-108.39,0.0,-624.89,15289.02,8955.59,0.0,6958.32,322.14,20.57,987.5,5003.22,1359.68,2445.3,494.63,950.27,148.72,-395.38,302.04,789.62,380.67,-1867.71,-1867.71,664.9,-2532.61,PVC-147/07-T25-GC,-809.0427259210309,1836.7775831873905,1.0,-1308.3782837127847,37,37
K06,Shrink Sleeve,PVC,148/07,T35,597,40,3322.998,3.18,4062.998,Shrink Sleeve,GC,5455.0,5455.0,16583.2,0.0,16583.2,0.0,0.0,0.0,-497.51,16085.69,2.9487974335472034,0.0,0.0,-635.53,15450.16,9982.96,0.0,6102.73,484.45,28.61,1214.72,3739.42,1416.78,3052.82,613.41,1143.92,187.82,-2675.33,272.22,711.61,343.07,-4002.23,-4002.23,758.38,-4760.61,PVC-148/07-T35-GC,-2438.0205839670025,1277.6723270440252,0.8178684803684372,-1258.562893081761,38,38
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,344,140,1070.0,0.8666666666666667,1070.0,2D Drawer Wrapping Uni,WH,8345.6,7253.2,17088.58,0.0,17088.58,0.0,0.0,-2257.25,-208.01,14623.32,2.0161197816136327,0.0,0.0,-1249.01,13374.31,8031.16,0.0,6592.16,80.36,3.51,530.31,4728.97,1479.9,1074.08,498.05,624.19,201.19,851.56,384.28,1067.45,456.16,-1056.33,-1056.33,424.39,-1480.72,PVC-225/05-ZZZ-WH,-155.83095737053992,1234.6153846153845,1.0,-1218.8423076923075,39,39
K06,Shrink Sleeve,PVC,148/05,T30,305,50,4666.0,3.3525,5038.0,Shrink Sleeve,GC,11929.5,11929.5,33737.33,0.0,33737.33,-879.13,0.0,0.0,0.0,32858.2,2.754365229054026,-862.78,0.0,-1228.7,31629.5,19562.75,0.0,13295.45,350.64,39.58,2040.85,9635.68,2612.51,4964.05,1002.75,1921.82,300.81,-1166.26,595.29,1556.2,750.26,-4068.01,-4068.01,1316.47,-5384.48,PVC-148/05-T30-GC,-1591.12575212708,1502.7591349739002,0.926161175069472,-1213.4258016405668,40,40
K06,Shrink Sleeve,PVC,147/07,T25,620,50,12245.988,8.329166666666667,12631.988000000001,Shrink Sleeve,GC,21537.9,21509.6,59229.23,0.0,59229.23,0.0,0.0,-77.83,0.0,59151.4,2.75,0.0,-1478.78,-9388.78,49762.62,33298.04,0.0,25853.36,975.73,785.13,2989.79,11713.93,5715.78,5148.95,2037.81,3061.76,473.78,-4724.15,1074.74,2809.62,1354.51,-9963.02,-9963.02,2126.33,-12089.35,PVC-147/07-T25-GC,-5672.212563867299,1516.5968584292145,0.9694426562153164,-1196.16048024012,41,41
K18,Cards Overlay,PVC,278/01,H140,620,60,3466.0,4.339444444444443,3466.0,Cards Coated Overlay-WF,GC,1917.0,1917.0,14269.95,0.0,14269.95,0.0,0.0,0.0,0.0,14269.95,7.443896713615023,0.0,0.0,-1140.58,13129.37,7141.54,0.0,7128.41,56.9,22.88,1498.62,4409.43,2881.11,3988.71,964.13,1099.95,98.58,-4623.05,70.93,334.66,120.58,-5149.22,-5149.22,1204.36,-6353.58,PVC-278/01-H140-GC,-9309.961669274908,798.7197541928052,1.0,-1186.6081167584175,42,42
E28,Shrink Sleeve,PO,C8CF03,T27,845,50,8061.059999999998,11.014444444444445,8470.26,Shrink Sleeve,GC,33956.9,16690.4,156201.74,0.0,156201.74,0.0,0.0,-79473.57,-2301.85,74426.32,4.459229257537267,0.0,0.0,-3332.82,71093.5,68692.77,0.0,5733.55,1470.76,19.12,2091.04,-1180.19,1823.08,3128.96,508.53,1203.26,793.76,-8637.78,840.39,2196.97,1059.17,-12734.31,-12734.31,2137.89,-14872.2,PP-C8CF03-T27-GC,-6150.364099638113,769.0138202360538,0.9516897946462092,-1156.1463734490062,43,43
K06,Shrink Sleeve,PVC,147/07,T25,760,40,1706.0,2.5802777777777783,1706.0,Shrink Sleeve,GC,4883.6,4883.6,12871.26,0.0,12871.26,0.0,0.0,0.0,0.0,12871.26,2.635608976984192,-311.48,-222.49,-1891.8,10979.46,7127.58,0.0,5743.68,177.81,18.02,850.56,2805.49,1060.36,2114.4,430.0,803.34,133.13,-1735.74,243.69,637.07,307.13,-2923.63,-2923.63,545.75,-3469.38,PVC-147/07-T25-GC,-1021.3188590384143,661.1691247712347,1.0,-1133.0679298094522,44,44
E28,Shrink Sleeve,PO,C8CF03,T27,770,50,24848.99,34.46722222222222,25148.99,Shrink Sleeve,TR,32983.5,30113.145,168975.97,0.0,168975.97,0.0,0.0,-20162.21,0.0,148813.76,4.941820590310312,0.0,0.0,-5154.89,143658.87,117043.91,24341.06,7428.79,4035.49,76.99,4901.75,-6740.33,8403.38,8184.59,1414.4,3397.56,1826.14,-29966.4,1518.5,3969.66,1913.77,-37368.33,-37368.33,5693.82,-43062.15,PP-C8CF03-T27-TR,-30835.8777698809,729.6494576167373,0.9880710915229598,-1084.1700488386714,45,45
K06,Shrink Sleeve,PVC,148/07,T35,965,40,14402.982,11.347777777777779,15372.982,Shrink Sleeve,GC,11098.6,11098.6,31076.08,0.0,31076.08,0.0,0.0,0.0,-621.52,30454.56,2.7440001441623267,-980.83,-776.9,-6565.16,23889.4,20270.03,0.0,10184.53,993.29,46.23,1875.32,704.53,2217.34,4748.54,948.08,1771.41,290.0,-9270.84,553.82,1447.82,697.99,-11970.47,-11970.47,1169.44,-13139.91,PVC-148/07-T35-GC,-15534.433526889876,1354.7129932439047,0.9369022874026652,-1054.8734945657493,46,46
K06,Shrink Sleeve,PVC,147/07,T25,900,40,4393.9940000000015,3.523055555555556,4393.9940000000015,Shrink Sleeve,GC,3396.7,3396.7,8661.59,0.0,8661.59,0.0,0.0,0.0,-173.23,8488.36,2.499001972502723,-303.16,-216.54,-1373.98,7114.38,5122.85,0.0,3365.51,358.82,16.84,702.83,913.04,859.21,1783.5,360.44,667.31,112.04,-2869.46,169.5,443.1,213.62,-3695.68,-3695.68,447.12,-4142.8,PVC-147/07-T25-GC,-4780.756541914213,1247.211101474415,1.0,-1048.9985019317196,47,47
K06,Shrink Sleeve,PVC,147/07,T25,355,50,1459.999,0.9886111111111112,1459.999,Shrink Sleeve,GC,3148.8,3148.8,8688.04,0.0,8688.04,0.0,0.0,0.0,0.0,8688.04,2.759159044715448,0.0,0.0,-407.82,8280.22,4703.18,0.0,3984.86,263.34,11.62,552.68,2749.4,735.86,1374.56,279.0,532.17,84.75,-256.94,157.12,410.76,198.02,-1022.84,-1022.84,372.44,-1395.28,PVC-147/07-T25-GC,-474.2585674415651,1476.8183197527396,1.0,-1034.6232087665073,48,48
K06,Shrink Sleeve,PVC,145/01,T02,1010,40,24830.975999999995,21.929166666666674,27960.975999999995,Shrink Sleeve,GC,25994.5,24644.5,60648.59,0.0,60648.59,0.0,0.0,-3105.0,-929.5,56614.09,2.2972302136379312,-1757.19,-1438.58,-11021.48,45592.61,33517.43,0.0,23096.66,1902.93,97.56,4147.58,5927.11,5153.46,10443.57,2096.83,3940.48,639.98,-16347.21,1297.13,3390.99,1634.81,-22670.14,-22670.14,2649.53,-25319.67,PVC-145/01-T02-GC,-22841.676733414755,1275.0587573627201,0.8880582709273095,-1033.78939768193,49,49
K06,Shrink Sleeve,PVC,148/05,T30,1020,40,19293.971999999998,16.808055555555555,21148.972,Shrink Sleeve,GC,14197.0,14197.0,38500.23,0.0,38500.23,0.0,0.0,0.0,0.0,38500.23,2.7118567302951337,-1347.51,-962.51,-9305.37,29194.86,23011.05,0.0,15489.18,1339.71,64.79,2999.92,1779.39,3482.64,7355.81,1472.4,2776.11,440.97,-13748.54,708.43,1852.0,892.85,-17201.82,-17201.82,1815.32,-19017.14,PVC-148/05-T30-GC,-23377.5750812876,1258.2640466707433,0.9122888809914732,-1023.4271265431587,50,50
K06,Shrink Sleeve,PVC,147/07,T25,1030,40,1180.0,0.8808333333333334,1180.0,Shrink Sleeve,GC,970.5,970.5,2717.4,0.0,2717.4,0.0,0.0,0.0,0.0,2717.4,2.8,-108.7,-67.94,-503.07,2214.33,1463.7,0.0,1253.7,37.8,4.23,214.23,494.37,275.25,527.64,108.04,202.34,33.44,-652.34,48.43,126.6,61.03,-888.4,-888.4,139.09,-1027.49,PVC-147/07-T25-GC,-1080.1772282328695,1339.6404919583724,1.0,-1008.5903500473037,51,51
K06,Shrink Sleeve,PVC,145/01,T02,1025,50,15551.986,10.394444444444446,15959.986,Shrink Sleeve,GC,15911.6,15911.6,36447.19,0.0,36447.19,0.0,0.0,0.0,-728.94,35718.25,2.244793106915709,-1275.65,-911.18,-6592.8,29125.45,20549.17,0.0,15169.08,1025.15,53.13,2217.18,5280.82,2645.91,5629.8,1134.86,2102.05,354.47,-6586.27,793.98,2075.66,1000.68,-10456.59,-10456.59,1405.77,-11862.36,PVC-145/01-T02-GC,-10220.263285134117,1535.4342490646713,0.9744360678010621,-1005.9787279529663,52,52
K06,Shrink Sleeve,PVC,148/05,T30,1080,40,21867.984,16.96472222222222,21867.984,Shrink Sleeve,GC,17041.7,17041.7,46703.82,0.0,46703.82,0.0,0.0,0.0,0.0,46703.82,2.7405610942570284,-1634.63,-1167.59,-9267.55,37436.27,27629.85,0.0,19073.97,1519.42,73.24,3390.13,4823.63,3922.32,8311.0,1662.36,3135.76,497.74,-12705.55,850.38,2223.09,1071.75,-16850.77,-16850.77,2048.92,-18899.69,PVC-148/05-T30-GC,-21622.981788652538,1289.02694152899,1.0,-993.2829892096344,53,53
K18,Cards Overlay,PVC,278/01,H140,604,100,9365.0,11.516944444444444,9906.0,Cards Coated Overlay-WF,GC,15218.8,15218.8,82020.14,0.0,82020.14,0.0,0.0,0.0,0.0,82020.14,5.389396010197913,0.0,0.0,-2183.07,79837.07,45628.54,0.0,36391.6,457.2,123.43,5582.81,28045.09,11462.24,15235.36,3643.09,4354.84,590.97,-7241.41,563.1,2656.9,957.12,-11418.53,-11418.53,4244.08,-15662.61,PVC-278/01-H140-GC,-7026.476032932953,860.1239719254239,0.9453866343630124,-991.4548129567546,54,54
K06,Shrink Sleeve,PVC,147/07,T25,895,40,5135.996,4.184722222222224,5135.996,Shrink Sleeve,GC,4089.9,4089.9,10633.74,0.0,10633.74,0.0,0.0,0.0,0.0,10633.74,2.6,-372.18,-265.84,-1666.34,8967.4,6064.99,0.0,4568.75,168.08,19.2,915.74,1799.39,1197.66,2272.53,462.45,870.99,141.78,-3146.02,204.08,533.53,257.22,-4140.85,-4140.85,598.9,-4739.75,PVC-147/07-T25-GC,-5199.977759016114,1227.3206505144376,1.0,-989.5160969133752,55,55
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,334,140,2672.0,2.1469444444444448,2672.0,2D Drawer Wrapping Uni,WH,7309.5,7309.5,14795.95,0.0,14795.95,0.0,0.0,0.0,-107.81,14688.14,2.0094589233189684,0.0,0.0,-755.66,13932.48,9050.44,0.0,5637.7,82.66,3.43,588.47,4207.48,1665.65,1183.84,563.7,689.1,230.19,-125.0,387.25,1075.75,459.69,-2047.69,-2047.69,460.54,-2508.23,PVC-225/05-ZZZ-WH,-748.5365182297011,1244.559451416742,1.0,-953.7694397722861,56,56
K06,Shrink Sleeve,PVC,148/07,T35,575,50,3903.0,3.3575,3923.0,Shrink Sleeve,GC,6344.9,6344.9,19619.81,0.0,19619.81,0.0,0.0,0.0,-484.59,19135.22,3.0158426452741574,0.0,0.0,-1218.98,17916.24,11638.42,0.0,7496.8,300.15,25.79,1217.26,4734.62,1401.89,3032.92,618.0,1145.78,193.87,-1657.84,316.63,827.71,399.04,-3201.22,-3201.22,775.18,-3976.4,PVC-148/07-T35-GC,-1969.19756970165,1168.4288905435592,0.9949018608208005,-953.4534623976172,57,57
K06,Shrink Sleeve,PVC,148/07,T35,520,50,1206.888,0.6380555555555555,1206.888,Shrink Sleeve,GC,6365.2,6365.2,23544.05,0.0,23544.05,0.0,0.0,0.0,0.0,23544.05,3.6988704204109846,-938.64,0.0,-2670.74,20873.31,11722.08,0.0,11821.97,547.08,27.62,1199.83,7376.7,1463.56,3024.96,611.59,1139.5,189.88,947.21,317.62,830.34,400.31,-601.06,-601.06,769.96,-1371.02,PVC-148/07-T35-GC,-113.96532729215104,1891.5092729647367,1.0,-942.0182847191991,58,58
K06,Shrink Sleeve,PVC,147/07,T25,581,47,18751.99,12.812777777777779,20201.99,Shrink Sleeve,TR,15968.0,15968.0,41989.55,0.0,41989.55,0.0,0.0,0.0,-1916.16,40073.39,2.5096060871743493,0.0,0.0,-1615.27,38458.12,23957.05,0.0,16116.34,3510.8,74.06,2957.38,7958.83,3637.2,7580.25,1524.28,2856.94,468.36,-8108.2,796.82,2083.01,1004.24,-11992.27,-11992.27,1948.22,-13940.49,PVC-147/07-T25-TR,-14083.099143117483,1576.7064995880844,0.9282248926962146,-935.9617569266792,59,59
K06,Shrink Sleeve,PVC,146/19,T05,230,75,3423.996,2.7002777777777784,3423.996,Capsule (TDO),GC,7405.1,7125.2,22259.69,0.0,22259.69,0.0,-450.36,-822.91,-502.4,20484.02,2.874869477348004,0.0,0.0,-848.24,19635.78,10222.98,0.0,10261.04,158.75,72.48,1488.63,7692.94,2123.86,3741.81,849.33,1473.48,275.78,-771.32,355.55,929.48,448.1,-2504.45,-2504.45,1055.62,-3560.07,PVC-146/19-T05-GC,-1203.506818362993,1268.0162123238347,1.0,-927.4786544594176,60,60
K06,Shrink Sleeve,PVC,147/07,T25,1000,50,2375.996,1.6708333333333334,2375.996,Shrink Sleeve,GC,1922.3,1922.3,5190.21,0.0,5190.21,0.0,0.0,0.0,0.0,5190.21,2.7,-207.61,-129.76,-990.54,4199.67,2899.15,0.0,2291.06,77.17,7.41,354.58,861.36,488.02,881.6,179.73,337.02,55.65,-1080.66,95.92,250.76,120.89,-1548.23,-1548.23,231.8,-1780.03,PVC-147/07-T25-GC,-1913.639019445456,1422.042493765586,1.0,-926.62144638404,61,61
K06,Shrink Sleeve,PVC,147/07,T25,960,50,6071.991,4.643888888888889,6071.991,Shrink Sleeve,GC,13960.3,13960.3,37598.68,0.0,37598.68,0.0,0.0,0.0,0.0,37598.68,2.6932573082240348,-562.21,-124.73,-1049.98,36548.7,20849.95,0.0,16748.73,484.79,52.92,2529.89,12631.15,3136.4,6293.72,1285.41,2386.9,402.14,-873.42,696.62,1821.13,877.96,-4269.13,-4269.13,1623.13,-5892.26,PVC-147/07-T25-GC,-1856.8454071782128,1307.522885512621,1.0,-919.3006340471347,62,62
K18,Cards Overlay,PVC,278/01,H140,620,80,19995.0,21.77583333333333,19995.0,Cards Coated Overlay-WF,GC,23051.2,23051.2,137890.09,0.0,138136.22,0.0,0.0,0.0,0.0,138136.22,5.992582598736726,0.0,0.0,-3603.95,134532.27,72509.27,0.0,65626.95,684.16,172.28,10492.77,50673.79,20773.08,28088.23,6774.65,7937.72,777.95,-13677.84,852.9,4024.29,1449.7,-20004.73,-20004.73,8316.54,-28321.27,PVC-278/01-H140-GC,-17352.440495505656,918.2197390073093,1.0,-918.6665646167387,63,63
K06,Shrink Sleeve,PVC,148/07,T35,955,40,4373.991,3.1527777777777777,4373.991,Shrink Sleeve,GC,3062.3,3062.3,8574.44,0.0,8574.44,0.0,0.0,0.0,0.0,8574.44,2.8,-300.11,-214.36,-1369.96,7204.48,5631.86,0.0,2942.58,118.29,12.08,566.12,876.13,715.85,1399.61,281.96,534.87,85.35,-2141.51,152.81,399.48,192.59,-2886.39,-2886.39,362.68,-3249.07,PVC-148/07-T35-GC,-4122.732548244782,1387.3451629955948,1.0,-915.5069603524228,64,64
K06,Shrink Sleeve,PVC,148/05,T30,507,45,3563.994,2.866111111111111,3953.994,Shrink Sleeve,GC,5547.0,5547.0,15032.38,0.0,15032.38,0.0,0.0,0.0,-450.97,14581.41,2.628702001081666,0.0,0.0,-544.3,14037.11,9060.7,0.0,5520.71,283.03,19.81,965.04,3708.53,1108.8,2358.98,475.23,893.6,144.42,-1272.5,276.79,723.61,348.86,-2621.76,-2621.76,591.1,-3212.86,PVC-148/05-T30-GC,-1684.5027779772852,1379.5675906183371,0.9013655559416629,-914.7447179685988,65,65
K06,Shrink Sleeve,PVC,147/07,T25,851,47,14931.986,11.509444444444444,16291.986,Shrink Sleeve,TR,10781.8,10781.8,28719.47,0.0,28719.47,0.0,0.0,0.0,-1293.81,27425.66,2.543699567790165,0.0,0.0,-1374.78,26050.88,16047.79,0.0,11377.87,2015.37,54.91,2500.1,5432.71,2948.46,6274.55,1281.82,2357.92,403.7,-7833.74,538.01,1406.5,678.07,-10456.32,-10456.32,1590.06,-12046.38,PVC-147/07-T25-TR,-14481.220561642771,1415.5319206448812,0.9165233753576758,-908.4991070135637,66,66
K18,Cards Core,PVC,230/58,ZZZ,330,200,1230.0,1.1941666666666668,1750.0,Cards Core,WH,3635.0,3635.0,8880.85,0.0,8880.85,0.0,0.0,0.0,0.0,8880.85,2.443149931224209,0.0,0.0,-641.12,8239.73,3951.82,0.0,4929.03,76.83,18.98,484.29,3707.81,1339.27,1293.72,415.07,582.01,133.78,-56.04,134.5,634.6,228.61,-1053.75,-1053.75,267.67,-1321.42,PVC-230/58-ZZZ-WH,-356.56464924346636,1465.4570830425678,0.7028571428571428,-882.4145150034891,67,67
K06,Shrink Sleeve,PVC,147/07,T25,900,50,124902.031,112.8675,129721.03,Shrink Sleeve,GC,120451.4,120451.4,301165.98,0.0,301165.98,0.0,0.0,0.0,-4993.01,296172.97,2.45885867661148,-9261.64,-6769.46,-41632.26,254540.71,181201.06,0.0,114971.91,9560.17,496.99,20911.38,42371.11,24723.73,53098.44,10759.72,19766.55,3386.08,-69363.41,6010.51,15712.87,7575.18,-98661.97,-98661.97,13182.13,-111844.1,PVC-147/07-T25-GC,-102307.4902862156,1149.3213724056968,0.962851058151481,-874.1397656544177,68,68
K06,Shrink Sleeve,PVC,147/07,T25,1191,50,1614.0,1.0372222222222225,1614.0,Shrink Sleeve,GC,2464.2,2464.2,6653.34,0.0,6653.34,0.0,0.0,0.0,0.0,6653.34,2.7,0.0,0.0,-348.63,6304.71,3712.47,0.0,2940.87,161.33,8.54,429.04,1993.33,547.01,1059.88,216.98,405.94,67.52,-304.0,122.96,321.45,154.97,-903.38,-903.38,279.58,-1182.96,PVC-147/07-T25-GC,-591.6952033114195,1556.07927155865,1.0,-870.9608998393144,69,69
K10,Cards Core,PVC,230/58,ZZZ,510,200,13758.684,14.899722222222225,14103.684,Cards Core,WH,12330.0,12330.0,19728.0,0.0,19728.0,0.0,0.0,0.0,0.0,19728.0,1.6,0.0,0.0,-1359.04,18368.96,13890.03,0.0,5837.97,297.75,61.52,1541.3,2578.36,4247.54,4194.6,1341.43,1907.41,437.06,-9549.68,456.21,2152.57,775.44,-12933.9,-12933.9,951.53,-13885.43,PVC-230/58-ZZZ-WH,-14432.55823094891,946.5736199407147,0.9755383061617092,-868.0631629970729,70,70
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,288,140,3835.0,4.1369444444444445,4125.0,2D Drawer Wrapping Uni,OP,9873.0,9873.0,22603.13,0.0,22603.13,0.0,0.0,0.0,-213.05,22390.08,2.2678091765420847,0.0,0.0,-1270.45,21119.63,13280.5,0.0,9109.58,213.04,8.81,1113.48,6503.8,2596.26,2233.98,984.48,1256.19,426.66,-993.77,523.07,1453.0,620.9,-3590.74,-3590.74,837.04,-4427.78,PVC-225/05-ZZZ-OP,-1394.7622708396634,997.1127375276976,0.9296969696969696,-867.9691130061102,71,71
K18,Cards Overlay,PVC,278/01,H140,500,100,3002.0,2.7925,3002.0,Cards Coated Overlay-WF,GC,5183.5,5183.5,27990.98,0.0,27990.98,0.0,0.0,0.0,0.0,27990.98,5.4000154335873445,0.0,0.0,-747.49,27243.49,13823.73,0.0,14167.25,840.71,37.31,1896.38,10645.36,3731.78,5092.63,1232.84,1429.93,134.45,-976.27,191.79,904.93,325.99,-2398.98,-2398.98,1554.07,-3953.05,PVC-278/01-H140-GC,-1389.3581479695185,1075.022381378693,1.0,-859.0796777081468,72,72
K18,Cards Core,PVC,230/18,ZZZ,310,100,2124.0,3.608611111111111,3882.0,Cards Core,WH,11001.0,11001.0,35178.94,0.0,35178.94,0.0,0.0,0.0,-770.07,34408.87,3.127794745932188,0.0,0.0,-2635.5,31773.37,17271.51,0.0,17137.36,1056.74,124.65,1614.14,11706.33,4057.61,4008.68,1308.89,1881.35,490.96,-41.16,407.04,1920.56,691.85,-3060.61,-3060.61,858.5,-3919.11,PVC-230/18-ZZZ-WH,-590.9222470684483,1075.7601416365176,0.5471406491499228,-848.14071280117,73,73
K06,Shrink Sleeve,PVC,148/07,T35,1180,50,13957.995,10.253611111111109,14337.995,Shrink Sleeve,GC,19348.0,19348.0,59717.53,0.0,59717.53,0.0,0.0,0.0,0.0,59717.53,3.086496278685136,0.0,0.0,-3146.47,56571.06,35624.16,0.0,24093.37,1717.18,86.01,3672.33,15471.38,4222.04,9292.34,1883.26,3449.02,595.07,-3970.35,965.46,2523.95,1216.8,-8676.56,-8676.56,2284.85,-10961.41,PVC-148/07-T35-GC,-6259.426354000412,1398.336141738683,0.9734969917342,-846.1955408663614,74,74
K06,Shrink Sleeve,PVC,145/01,T02,825,50,6430.0,4.602777777777779,6430.0,Shrink Sleeve,GC,4784.6,4784.6,10765.35,0.0,10765.35,0.0,0.0,0.0,-215.31,10550.04,2.204999372988337,-376.79,-269.13,-1423.97,9126.07,6161.45,0.0,4388.59,425.19,19.73,817.96,1701.74,987.61,2079.74,419.98,776.3,131.15,-2693.04,238.75,624.15,300.9,-3856.84,-3856.84,519.44,-4376.28,PVC-145/01-T02-GC,-5183.187978096392,1396.9824984912493,1.0,-837.9374773687387,75,75
K06,Shrink Sleeve,PVC,145/01,T02,1030,50,2264.0,1.6075000000000002,2264.0,Shrink Sleeve,GC,1810.0,1810.0,4108.7,0.0,4108.7,0.0,0.0,0.0,0.0,4108.7,2.27,-143.8,-102.72,-643.72,3464.98,2421.66,0.0,1687.04,116.51,6.53,285.45,634.83,352.4,719.83,145.8,270.87,45.46,-899.53,90.32,236.11,113.83,-1339.79,-1339.79,182.91,-1522.7,PVC-145/01-T02-GC,-1675.84782320442,1408.3981337480561,1.0,-833.461897356143,76,76
K06,Shrink Sleeve,PVC,148/05,T30,560,40,13149.776000000002,10.035555555555558,13149.776000000002,Shrink Sleeve,GC,10235.5,10235.5,28232.13,0.0,28232.13,0.0,0.0,0.0,0.0,28232.13,2.7582560695618192,-988.13,-705.8,-5538.25,22693.88,16597.86,0.0,11634.27,1362.57,37.53,1673.95,3021.97,2135.96,4124.71,817.23,1579.6,238.16,-5873.69,510.76,1335.22,643.71,-8363.38,-8363.38,1057.46,-9420.84,PVC-148/05-T30-GC,-10744.621523411652,1310.3186891054027,1.0,-833.3748892825508,77,77
K06,Shrink Sleeve,PVC,147/07,T25,910,40,6157.3669999999975,6.162222222222222,6157.3669999999975,Shrink Sleeve,GC,5142.5,5142.5,13028.7,0.0,13028.7,0.0,0.0,0.0,-242.99,12785.71,2.486282936315022,-456.0,-303.74,-1630.91,11154.8,7476.01,0.0,5309.7,526.57,25.57,1079.16,2047.49,1319.71,2733.22,552.77,1026.05,171.38,-3755.64,256.61,670.84,323.41,-5006.5,-5006.5,690.34,-5696.84,PVC-147/07-T25-GC,-5994.527542148759,999.2120988099527,1.0,-812.4504147133067,78,78
K06,Shrink Sleeve,PVC,147/07,T25,860,45,2137.996,3.1933333333333334,4087.996000000001,Shrink Sleeve,GC,4758.3,4758.3,12847.41,0.0,12847.41,0.0,0.0,0.0,0.0,12847.41,2.7,0.0,0.0,-460.69,12386.72,7104.32,0.0,5743.09,352.66,21.76,1009.39,3898.59,1161.88,2522.09,515.97,942.0,163.69,-1407.04,237.44,620.73,299.26,-2564.47,-2564.47,626.83,-3191.3,PVC-147/07-T25-GC,-1152.265851694933,1280.1657620041756,0.5229936624204132,-803.0699373695198,79,79
K06,Shrink Sleeve,PVC,147/07,T25,903,47,20977.99,18.132777777777775,22037.99,Shrink Sleeve,TR,14072.3,14072.3,36928.78,0.0,36928.78,0.0,0.0,0.0,-1688.66,35240.12,2.5042189265436354,0.0,0.0,-2644.88,32595.24,21023.39,0.0,14216.73,2742.13,70.02,3132.8,5626.9,3699.78,7882.5,1606.43,2968.29,503.16,-11033.26,702.21,1835.73,885.0,-14456.2,-14456.2,2009.16,-16465.36,PVC-147/07-T25-TR,-21550.28098022356,1215.3675664082843,0.9519012396321079,-797.2413370507677,80,80
E28,Shrink Sleeve,PO,C8CF03,T27,940,50,28838.418999999998,39.35,28838.418999999998,Shrink Sleeve,TR,24828.3,24505.0,125139.41,0.0,125139.41,0.0,0.0,-1642.58,0.0,123496.83,5.039658437053663,0.0,0.0,-3759.36,119737.47,95764.38,24876.4,2856.05,2817.6,54.17,3847.78,-7622.86,6251.46,6257.61,1089.49,2570.56,1470.54,-25262.52,1222.8,3196.67,1541.12,-31223.11,-31223.11,4429.02,-35652.13,PP-C8CF03-T27-TR,-36744.54718070149,732.8696060991106,1.0,-793.47166454892,81,81
E27,Shrink Sleeve,PET,G10F22,T52,711,40,2900.0,1.9002777777777775,2900.0,Shrink Sleeve,TR,11160.1,11160.1,38075.02,0.0,39527.96,0.0,0.0,0.0,-1339.21,38188.75,3.4219003413947897,0.0,0.0,-1694.22,36494.53,23492.55,0.0,14696.2,2034.66,20.57,1696.17,9250.58,3132.63,2948.23,471.76,1025.1,460.7,1212.16,556.87,1455.83,701.86,-1502.4,-1502.4,2069.29,-3571.69,PETG-G10F22-T52-TR,-390.40510389691855,1526.0926765092822,1.0,-790.6212542026019,82,82
